,date,NVDA open,AMD open,INTC open,ATVI open,EA open,Curde oil,Gold,Nasdaq index,ETH-USD open,BTC-USD open
469,5-Dec-19,52.58,39.95,56.41,54.09,101.45,58.36,1474.7,8587.93,146.69,7253.24
470,4-Dec-19,52.76,39.38,56.66,54.75,101.77,56.43,1477.5,8557.45,147.92,7320.13
471,3-Dec-19,50.47,37.34,56.86,53.61,99.54,55.96,1461.6,8460.72,149.06,7323.98
472,2-Dec-19,54.12,39.32,58.55,54.93,101.42,55.47,1462.8,8672.84,151.18,7424.04
473,29-Nov-19,54.25,39.1,58.15,54.13,100.03,56.870000000000005,1461.9499999999998,8682.01,151.77,7466.73
474,27-Nov-19,54.67,39.46,58.53,54.33,100.09,58.27,1461.1,8669.59,148.4,7220.88
475,26-Nov-19,55.13,39.3,58.95,53.93,99.87,57.92,1459.8,8635.4,146.4,7145.16
476,25-Nov-19,54.01,39.5,58.0,53.23,99.28,57.92,1457.1,8559.65,142.7,7039.98
477,22-Nov-19,52.77,39.36,58.34,53.77,99.66,58.31,1468.6,8530.54,161.51,7643.57
478,21-Nov-19,52.75,40.42,57.49,53.95,98.25,57.0,1463.1,8527.87,175.67,8023.64
479,20-Nov-19,51.77,40.96,58.26,53.24,96.12,55.16,1472.6,8543.57,177.42,8203.61
480,19-Nov-19,52.76,40.14,58.48,53.1,97.21,56.9,1467.7,8578.02,180.5,8305.13
481,18-Nov-19,50.97,38.65,57.7,53.43,97.43,57.88,1472.0,8529.16,185.04,8573.98
482,15-Nov-19,52.42,38.94,58.17,53.15,98.85,56.91,1469.1,8524.48,186.06,8705.71
483,14-Nov-19,52.23,37.51,57.61,52.32,96.2,57.39,1463.8,8461.06,188.27,8811.94
484,13-Nov-19,52.09,36.65,57.87,51.6,96.62,56.79,1456.8,8455.02,186.94,8812.03
485,12-Nov-19,52.43,36.43,58.4,52.7,96.41,56.89,1454.9,8471.07,185.56,8759.75
486,11-Nov-19,51.94,35.96,57.97,53.85,97.55,57.4,1461.0,8431.26,189.5,9056.92
487,8-Nov-19,51.92,36.06,57.85,53.5,96.91,57.08,1469.1,8422.67,187.92,9265.37
488,7-Nov-19,52.78,36.52,58.0,56.75,99.29,56.35,1489.1,8455.11,191.5,9352.39
489,6-Nov-19,52.16,36.06,57.49,55.78,98.68,57.26,1483.2,8426.57,189.11,9340.86
490,5-Nov-19,52.62,36.56,57.47,55.8,98.13,56.56,1507.1,8446.62,186.31,9413.0
491,4-Nov-19,51.46,35.19,56.93,55.56,96.35,56.41,1511.6,8445.5,182.32,9235.61
492,1-Nov-19,49.9,34.37,55.94,56.21,97.12,54.15,1511.0,8335.05,183.8,9193.99
493,31-Oct-19,50.54,32.98,56.33,55.93,96.62,54.9,1496.1,8314.38,184.8,9202.46
494,30-Oct-19,51.0,32.93,56.32,55.25,94.25,55.53,1487.2,8284.28,190.34,9422.46
495,29-Oct-19,51.56,33.73,56.37,54.47,96.72,55.8,1485.9,8313.35,182.67,9248.44
496,28-Oct-19,51.58,33.16,56.38,55.99,97.0,56.65,1504.1,8285.77,184.4,9565.1
497,25-Oct-19,50.03,31.9,54.19,56.21,95.54,56.07,1501.4,8150.59,162.19,7490.7
498,24-Oct-19,49.19,31.58,52.09,55.18,96.16,55.9,1490.5,8180.04,162.51,7509.73
499,23-Oct-19,48.08,31.09,51.37,54.56,94.43,54.3,1486.4,8090.24,172.26,8076.23
500,22-Oct-19,49.58,32.06,51.9,55.67,94.17,53.39,1483.4,8188.12,174.91,8243.4
501,21-Oct-19,48.24,31.5,51.52,55.25,95.48,53.71,1489.9,8137.42,175.52,8225.12
502,18-Oct-19,48.58,31.06,51.75,55.66,96.05,54.09,1487.3,8149.85,177.99,8100.93
503,17-Oct-19,49.0,31.3,52.64,56.0,96.71,52.99,1486.2,8176.91,175.91,8047.81
504,16-Oct-19,48.75,30.6,52.35,55.4,94.41,52.92,1482.0,8119.81,181.34,8204.67
505,15-Oct-19,47.54,30.7,51.93,55.15,94.14,53.51,1488.9,8074.85,186.98,8373.46
506,14-Oct-19,46.41,29.71,51.9,54.35,94.0,54.9,1484.4,8044.35,182.03,8320.83
507,11-Oct-19,46.6,28.83,52.0,54.35,93.93,53.88,1491.9,8047.34,191.8,8585.26
508,10-Oct-19,45.15,28.52,50.41,52.93,92.66,52.69,1511.2,7904.56,193.19,8585.28
509,9-Oct-19,45.08,28.8,50.47,53.76,93.02,52.57,1507.7,7895.96,182.04,8229.84
510,8-Oct-19,45.16,28.55,50.16,54.75,93.03,52.81,1489.4,7898.27,181.11,8246.85
511,7-Oct-19,46.15,28.9,50.7,55.06,95.12,52.69,1504.8,7956.41,172.94,7989.12
512,4-Oct-19,45.35,28.83,50.35,54.75,94.34,52.29,1505.6,7908.44,175.24,8259.49
513,3-Oct-19,43.31,28.28,49.5,52.19,93.53,52.47,1497.4,7787.02,180.7,8390.77
514,2-Oct-19,43.28,28.5,50.31,51.9,96.0,54.0,1476.6,7851.13,177.22,8344.21
515,1-Oct-19,43.75,29.05,51.97,53.34,97.81,54.28,1468.7,8026.83,180.21,8299.72
516,30-Sep-19,43.2,28.89,51.19,52.6,95.85,56.54,1495.9,7964.09,170.46,8104.23
517,27-Sep-19,43.92,29.17,50.63,54.21,97.02,56.51,1504.2,8047.11,166.65,8113.1
518,26-Sep-19,44.46,29.67,50.98,54.72,97.61,56.69,1507.5,8070.12,170.76,8487.67
519,25-Sep-19,43.13,29.48,49.75,53.89,97.1,56.7,1527.6,7990.66,168.13,8603.43
520,24-Sep-19,44.03,30.54,51.1,54.61,98.08,58.44,1515.1,8147.23,201.84,9729.32
521,23-Sep-19,43.17,30.12,50.83,54.47,98.23,59.25,1515.5,8106.49,211.71,10067.96
522,20-Sep-19,44.22,30.36,51.6,55.04,100.2,58.65,1503.0,8184.88,221.07,10266.32
523,19-Sep-19,45.06,30.57,51.7,55.43,98.28,58.2,1496.1,8193.59,211.25,10200.5
524,18-Sep-19,45.2,30.75,52.13,55.21,97.73,58.81,1508.9,8174.62,208.05,10247.8
525,17-Sep-19,45.12,31.07,52.05,55.5,99.48,61.96,1497.9,8148.65,197.11,10281.51
526,16-Sep-19,44.73,30.37,51.9,55.18,98.03,61.48,1506.6,8121.64,189.69,10347.22
527,13-Sep-19,45.4,30.27,52.76,55.64,98.57,55.15,1490.9,8190.57,180.98,10415.36
528,12-Sep-19,46.55,30.08,53.0,56.46,99.89,55.93,1499.5,8206.58,178.8,10176.82
529,11-Sep-19,45.94,30.38,51.6,56.54,100.03,57.89,1491.7,8091.68,179.84,10123.04
530,10-Sep-19,44.79,30.22,51.33,54.75,98.45,58.03,1498.5,8049.98,181.21,10336.41
531,9-Sep-19,44.97,30.93,51.06,55.25,99.01,56.8,1509.0,8130.91,181.36,10443.23
532,6-Sep-19,44.7,31.5,50.25,54.67,98.03,56.19,1517.3,8125.58,174.17,10578.2
533,5-Sep-19,43.22,31.79,49.93,55.15,98.7,55.95,1551.0,8061.29,175.97,10588.18
534,4-Sep-19,41.65,31.32,47.56,52.06,95.24,53.92,1549.0,7949.81,179.49,10621.18
535,3-Sep-19,41.15,30.83,47.12,50.48,92.73,55.0,1522.9,7906.44,178.36,10345.73
536,30-Aug-19,42.22,31.6,47.24,51.29,93.53,56.63,1524.6,8015.16,169.49,9514.84
537,29-Aug-19,41.22,31.47,46.46,51.0,93.29,55.88,1537.5,7945.78,173.96,9756.79
538,28-Aug-19,40.15,29.92,45.7,50.63,93.77,55.71,1538.1,7798.35,187.5,10203.43
539,27-Aug-19,41.75,30.6,45.87,50.5,94.75,53.76,1530.5,7908.78,188.95,10372.83
540,26-Aug-19,41.4,30.34,45.82,47.99,93.77,53.25,1543.2,7829.58,186.74,10126.3
541,23-Aug-19,42.1,31.3,46.35,48.6,94.59,55.35,1493.5,7943.65,191.11,10136.31
542,22-Aug-19,42.9,31.76,47.28,49.29,94.44,55.94,1495.1,8038.79,186.94,10142.52
543,21-Aug-19,42.63,31.05,47.11,49.1,93.55,56.05,1504.9,8017.07,196.62,10764.57
544,20-Aug-19,42.64,30.94,47.03,47.67,90.58,56.1,1497.5,7989.36,202.81,10916.35
545,19-Aug-19,41.03,32.0,47.46,47.55,91.24,54.96,1507.2,8006.18,194.56,10350.28
546,16-Aug-19,39.84,30.31,46.34,45.94,88.56,54.74,1524.6,7828.35,188.64,10319.42
547,15-Aug-19,37.71,30.63,46.1,45.53,88.95,54.9,1519.8,7790.2,186.68,10038.42
548,14-Aug-19,38.13,31.0,46.06,47.09,90.41,56.74,1500.0,7877.33,208.6,10889.49
549,13-Aug-19,37.85,32.36,45.49,46.99,91.96,54.73,1510.4,7852.37,211.34,11385.05
550,12-Aug-19,38.02,34.16,45.76,47.73,91.5,54.32,1496.0,7907.49,216.06,11528.19
551,9-Aug-19,39.15,33.45,46.94,48.76,94.37,52.88,1506.2,7997.19,220.91,11953.47
552,8-Aug-19,39.05,31.53,46.16,48.41,92.95,52.33,1498.4,7921.59,226.52,11954.04
553,7-Aug-19,37.47,28.47,46.3,46.11,89.12,53.42,1473.5,7747.27,225.93,11476.19
554,6-Aug-19,38.45,28.86,47.15,47.45,90.81,54.95,1469.7,7804.51,234.25,11811.54
555,5-Aug-19,38.45,28.26,47.76,47.87,90.31,55.38,1440.4,7823.33,222.65,10960.74
556,2-Aug-19,40.3,29.48,49.09,49.8,94.75,54.54,1448.0,8056.42,217.88,10402.04
557,1-Aug-19,42.28,30.5,50.52,48.93,93.25,57.85,1411.3,8190.56,218.55,10077.44
558,31-Jul-19,43.54,32.08,51.51,48.79,94.0,58.34,1431.3,8290.8,210.49,9604.05
559,30-Jul-19,43.24,33.21,51.71,48.1,87.93,57.07,1426.3,8231.77,211.34,9522.33
560,29-Jul-19,43.69,34.14,51.53,48.0,89.41,56.2,1419.6,8325.1,211.12,9548.18
561,26-Jul-19,43.62,34.23,52.69,47.48,89.5,55.93,1422.8,8294.3,219.63,9913.13
562,25-Jul-19,44.25,34.05,52.51,47.36,88.45,55.9,1413.9,8294.68,216.97,9809.1
563,24-Jul-19,44.35,33.64,51.98,45.71,88.04,57.23,1422.8,8227.36,212.55,9887.73
564,23-Jul-19,43.22,33.17,52.0,45.82,88.88,56.17,1418.6,8242.5,217.57,10346.75
565,22-Jul-19,42.33,32.8,50.01,45.33,88.02,56.22,1425.3,8171.99,225.7,10596.95
566,19-Jul-19,42.93,33.08,49.96,46.0,89.35,55.72,1440.5,8241.34,226.66,10653.96
567,18-Jul-19,42.53,33.03,49.28,46.45,88.9,56.6,1422.3,8151.76,211.44,9698.5
568,17-Jul-19,41.79,34.01,49.5,46.92,89.75,57.52,1404.6,8224.0,199.07,9471.21
569,16-Jul-19,41.67,34.3,49.91,47.61,92.31,59.26,1413.6,8251.66,229.75,10896.65
570,15-Jul-19,42.12,33.34,50.0,47.26,92.75,60.25,1414.4,8263.18,227.97,10257.84
571,12-Jul-19,41.85,32.76,49.0,47.63,93.68,60.46,1405.6,8209.2,268.69,11354.3
572,11-Jul-19,40.75,33.91,48.56,46.92,93.79,60.44,1424.0,8219.28,289.95,12139.71
573,10-Jul-19,39.76,33.56,47.92,46.9,92.16,58.4,1409.9,8183.19,308.85,12571.54
574,9-Jul-19,38.88,31.76,47.36,46.17,92.5,57.56,1394.5,8061.41,313.33,12284.33
575,8-Jul-19,39.46,31.8,47.62,47.8,93.44,57.77,1395.9,8112.91,305.73,11446.6
576,5-Jul-19,40.1,30.88,48.03,48.33,97.77,57.38,1418.3,8123.28,284.38,11203.1
577,3-Jul-19,40.79,31.13,48.18,48.05,103.0,58.260000000000005,1404.6999999999998,8129.57,291.76,10818.16
578,2-Jul-19,41.38,30.96,47.91,47.96,101.76,59.14,1391.1,8086.65,293.54,10588.68
579,1-Jul-19,43.14,31.79,49.29,47.88,102.65,59.27,1386.6,8145.85,290.27,10796.93
580,28-Jun-19,41.25,31.08,47.77,47.5,100.74,59.22,1408.3,7988.76,294.14,11162.17
581,27-Jun-19,40.68,30.41,48.15,47.09,97.67,59.27,1407.0,7939.36,336.96,13017.13
582,26-Jun-19,39.15,29.98,47.65,46.36,97.51,58.84,1407.2,7933.92,317.99,11778.58
583,25-Jun-19,38.22,29.26,47.56,47.07,98.77,57.74,1418.1,8005.27,310.68,11007.2
584,24-Jun-19,38.15,29.32,47.4,45.64,95.66,57.72,1406.0,8040.58,307.72,10853.74
585,21-Jun-19,38.38,29.65,46.95,45.53,92.98,57.26,1406.0,8028.69,271.74,9525.07
586,20-Jun-19,39.19,31.24,47.87,45.99,93.75,54.12,1381.5,8087.45,269.41,9273.06
587,19-Jun-19,38.58,30.67,47.48,45.77,92.39,54.09,1344.0,7970.26,265.06,9078.73
588,18-Jun-19,36.88,29.76,46.75,45.55,93.48,51.95,1349.3,7920.98,274.32,9335.47
589,17-Jun-19,36.14,30.25,46.14,45.7,92.62,52.5,1339.0,7819.43,269.09,8988.92
590,14-Jun-19,36.13,30.7,45.83,45.8,93.56,52.18,1345.4,7807.19,256.18,8230.9
591,13-Jun-19,36.77,32.39,46.6,45.45,92.92,51.07,1331.6,7822.56,260.91,8145.55
592,12-Jun-19,37.25,32.0,46.67,46.46,94.8,53.04,1326.9,7803.13,245.93,7925.43
593,11-Jun-19,37.71,33.43,47.26,46.49,96.38,53.43,1328.4,7901.04,247.86,8004.24
594,10-Jun-19,36.94,33.53,46.23,45.77,98.0,54.24,1335.8,7798.87,232.83,7692.28
595,7-Jun-19,36.01,31.94,45.25,44.28,97.0,53.1,1333.1,7652.97,249.34,7826.9
596,6-Jun-19,35.36,29.87,44.75,44.15,95.96,51.66,1330.8,7582.24,246.93,7819.63
597,5-Jun-19,36.49,29.93,45.11,43.77,93.69,52.86,1328.9,7585.68,241.5,7704.34
598,4-Jun-19,34.09,28.39,44.16,42.98,91.59,52.89,1324.3,7413.94,252.51,8210.99
599,3-Jun-19,33.98,28.75,44.25,43.32,93.29,53.42,1307.0,7441.21,270.09,8741.75
600,31-May-19,34.28,27.57,44.18,43.11,90.9,56.46,1287.7,7470.95,256.02,8320.29
601,30-May-19,35.08,28.4,44.3,44.04,92.74,59.12,1279.4,7565.46,269.55,8661.76
602,29-May-19,35.35,29.0,43.35,43.2,92.76,59.07,1280.6,7553.02,271.78,8718.59
603,28-May-19,36.47,27.27,44.66,43.76,92.98,58.94,1276.5,7655.66,272.59,8802.76
604,24-May-19,37.02,26.61,44.59,42.46,92.67,58.21,1283.0,7675.57,245.99,7881.7
605,23-May-19,37.42,26.99,43.37,42.43,93.34,61.27,1284.8,7660.72,244.67,7677.27
606,22-May-19,38.38,27.12,44.15,42.94,94.84,62.64,1273.6,7749.8,255.0,7956.29
607,21-May-19,38.55,27.18,44.34,43.97,93.4,63.28,1272.0,7765.57,251.65,7977.97
608,20-May-19,38.14,26.98,44.0,45.65,95.44,63.53,1276.1,7714.06,261.27,8196.92
609,17-May-19,39.63,27.69,45.18,46.81,98.26,63.12,1280.0,7829.03,263.85,7886.93
610,16-May-19,39.84,27.37,45.47,46.27,96.74,62.12,1285.2,7832.58,246.94,8194.5
611,15-May-19,39.95,26.87,44.92,44.49,93.8,61.37,1296.9,7682.8,217.01,7989.37
612,14-May-19,40.01,26.53,45.18,43.7,90.92,60.86,1297.8,7689.66,196.74,7807.88
613,13-May-19,40.88,26.98,45.33,44.73,92.01,61.65,1286.7,7720.07,187.42,6971.18
614,10-May-19,42.24,27.03,46.44,46.56,93.03,61.64,1285.4,7881.31,170.31,6175.82
615,9-May-19,42.78,26.7,47.9,46.14,92.52,62.02,1278.9,7853.21,170.95,5982.32
616,8-May-19,43.0,26.41,50.2,47.05,99.11,61.44,1279.4,7946.24,169.9,5849.48
617,7-May-19,44.47,27.2,50.6,47.71,93.11,62.17,1280.5,8043.52,172.43,5745.6
618,6-May-19,43.88,26.72,50.25,46.03,91.1,61.43,1282.2,7981.85,163.34,5791.69
619,3-May-19,45.88,28.3,51.08,48.2,93.7,61.55,1270.1,8092.88,162.08,5505.55
620,2-May-19,45.22,26.94,50.8,48.78,95.25,63.61,1269.2,8046.48,160.85,5402.42
621,1-May-19,45.78,28.95,51.1,48.35,95.01,63.4,1278.7,8132.93,162.19,5350.91
622,30-Apr-19,44.51,27.59,51.0,48.41,94.49,63.58,1281.7,8104.91,155.17,5247.73
623,29-Apr-19,44.6,27.9,52.17,48.43,94.89,62.95,1284.8,8147.65,157.29,5284.86
624,26-Apr-19,45.18,27.66,52.74,47.48,93.46,65.13,1284.9,8100.28,154.58,5210.3
625,25-Apr-19,47.39,28.67,58.3,46.66,94.15,65.81,1280.6,8150.85,165.91,5466.52
626,24-Apr-19,47.77,28.1,58.52,46.45,94.9,66.17,1268.4,8122.88,171.35,5571.51
627,23-Apr-19,47.25,28.18,58.89,45.6,93.1,65.75,1266.4,8026.75,172.01,5399.37
628,22-Apr-19,46.34,27.62,58.15,45.24,92.75,64.0,1273.5,7969.37,170.02,5312.49
629,18-Apr-19,46.89,27.6,58.71,45.18,92.07,63.75,1270.8,7998.45,166.91,5251.48
630,17-Apr-19,47.4,28.21,58.44,45.17,94.46,64.32,1273.5,8044.97,167.55,5236.14
631,16-Apr-19,46.57,27.72,56.66,45.95,97.41,63.57,1285.2,8000.57,161.53,5066.58
632,15-Apr-19,47.42,27.8,56.46,47.27,100.55,63.76,1284.8,7987.16,167.9,5167.32
633,12-Apr-19,48.28,28.21,56.21,47.4,101.13,63.71,1293.4,7984.15,165.34,5061.2
634,11-Apr-19,48.05,27.81,55.76,48.06,100.0,64.48,1307.0,7975.2,177.34,5325.08
635,10-Apr-19,47.31,27.46,55.32,47.34,98.58,64.22,1304.0,7922.73,176.07,5204.11
636,9-Apr-19,47.61,28.24,55.35,47.19,97.54,64.4,1298.5,7924.77,180.22,5289.92
637,8-Apr-19,47.43,28.69,55.28,47.23,99.01,63.33,1292.2,7924.89,174.45,5199.84
638,5-Apr-19,47.5,29.64,55.75,47.08,98.5,62.18,1292.0,7914.51,158.02,4922.81
639,4-Apr-19,47.0,28.88,55.27,47.68,99.99,62.5,1290.6,7894.26,161.43,4971.31
640,3-Apr-19,46.25,28.02,55.03,47.75,100.91,62.64,1291.4,7891.18,164.01,4879.96
641,2-Apr-19,45.81,26.51,54.53,47.42,103.01,61.81,1286.3,7824.61,141.84,4156.92
642,1-Apr-19,45.81,26.42,54.34,46.5,103.03,60.24,1291.8,7800.24,141.47,4105.36
643,29-Mar-19,44.99,25.58,53.8,46.18,102.65,59.53,1289.6,7726.71,139.34,4068.3
644,28-Mar-19,44.39,25.1,53.25,45.34,100.71,59.4,1308.4,7660.07,141.01,4087.58
645,27-Mar-19,44.47,25.7,53.59,46.29,102.7,60.03,1309.9,7702.05,135.45,3984.24
646,26-Mar-19,44.87,26.69,53.32,47.28,102.66,59.12,1315.6,7700.0,135.05,3969.23
647,25-Mar-19,43.97,26.29,52.97,46.75,102.4,58.98,1320.7,7618.98,137.08,4024.11
648,22-Mar-19,45.71,27.54,54.4,48.31,104.43,59.87,1311.6,7800.25,136.56,4028.51
649,21-Mar-19,43.83,25.78,53.92,46.08,96.49,59.99,1306.1,7705.43,140.48,4083.95
650,20-Mar-19,44.22,26.49,54.06,46.37,97.44,59.02,1300.7,7721.95,140.48,4070.79
651,19-Mar-19,43.19,23.6,54.47,45.61,100.33,59.01,1306.9,7747.4,139.25,4032.69
652,18-Mar-19,42.77,23.3,54.42,44.93,99.16,58.45,1297.3,7696.38,140.1,4029.97
653,15-Mar-19,41.83,23.1,53.68,44.02,99.66,58.51,1300.9,7658.41,133.57,3926.66
654,14-Mar-19,42.25,23.37,54.3,43.73,100.22,58.35,1293.4,7644.79,133.2,3905.58
655,13-Mar-19,41.01,23.66,54.0,42.83,98.69,57.09,1307.5,7621.38,134.61,3913.05
656,12-Mar-19,40.56,23.1,53.34,43.07,99.4,56.76,1294.7,7571.85,134.01,3903.76
657,11-Mar-19,37.9,22.15,52.88,42.23,98.6,56.07,1291.0,7442.56,136.85,3953.74
658,8-Mar-19,36.42,21.35,51.97,41.01,97.96,56.43,1292.1,7334.35,138.31,3913.23
659,7-Mar-19,37.78,22.33,52.77,42.43,95.0,56.2,1281.0,7483.79,138.94,3903.38
660,6-Mar-19,39.04,23.47,53.63,41.95,95.32,56.28,1287.1,7575.38,137.96,3897.08
661,5-Mar-19,39.04,23.34,53.85,41.84,96.26,56.45,1287.0,7582.29,127.79,3759.83
662,4-Mar-19,39.5,23.89,53.75,43.06,98.31,55.83,1285.5,7636.62,132.16,3845.09
663,1-Mar-19,39.07,23.97,53.44,42.6,96.83,57.22,1312.2,7587.45,136.84,3853.76
664,28-Feb-19,38.75,23.21,52.92,41.78,97.96,57.0,1321.1,7533.31,136.28,3848.26
665,27-Feb-19,39.13,24.11,52.76,42.06,98.82,55.95,1327.7,7526.42,138.03,3857.48
666,26-Feb-19,39.63,24.65,53.01,41.82,95.65,55.46,1323.3,7535.29,139.65,3878.7
667,25-Feb-19,40.64,25.01,53.06,41.82,96.32,57.17,1329.2,7585.3,135.5,3807.0
668,22-Feb-19,39.47,24.05,52.7,42.0,97.06,56.84,1324.2,7481.63,146.07,3952.41
669,21-Feb-19,39.76,24.04,51.32,42.7,98.77,57.24,1331.3,7475.41,149.35,4000.26
670,20-Feb-19,39.46,24.14,51.63,44.67,102.43,55.94,1342.2,7490.31,145.17,3946.69
671,19-Feb-19,39.23,23.63,51.35,44.45,105.75,55.78,1320.9,7450.75,146.4,3911.66
672,15-Feb-19,40.74,23.58,51.25,45.47,107.4,54.48,1313.6,7468.57,121.45,3617.37
673,14-Feb-19,38.21,22.74,50.41,44.09,101.41,53.96,1305.0,7390.25,122.42,3631.17
674,13-Feb-19,38.09,22.98,50.13,42.93,104.56,53.35,1311.6,7437.46,122.54,3653.6
675,12-Feb-19,37.0,23.43,49.36,40.34,106.31,52.47,1310.0,7358.85,121.18,3642.75
676,11-Feb-19,36.6,23.05,49.02,43.8,102.16,52.66,1313.4,7327.37,124.87,3695.61
677,8-Feb-19,36.18,22.33,48.77,43.78,86.51,52.59,1309.5,7232.3,104.65,3401.38
678,7-Feb-19,37.78,22.99,49.5,43.21,79.9,53.94,1302.9,7316.5,104.84,3414.93
679,6-Feb-19,37.82,23.63,49.95,45.0,79.14,53.73,1312.5,7400.44,107.57,3469.09
680,5-Feb-19,37.42,23.42,49.18,46.93,89.06,54.86,1311.1,7356.34,107.63,3454.95
681,4-Feb-19,36.34,24.43,48.62,46.32,91.06,55.32,1318.1,7266.28,107.63,3467.21
682,1-Feb-19,36.13,24.61,47.06,47.19,92.2,54.01,1320.3,7256.37,107.15,3460.55
683,31-Jan-19,34.31,23.02,46.7,46.46,89.98,54.28,1320.0,7208.17,108.9,3485.41
684,30-Jan-19,33.67,21.49,46.68,46.18,87.62,53.24,1310.4,7094.79,105.41,3443.9
685,29-Jan-19,34.04,20.26,46.78,46.36,89.89,52.12,1308.2,7087.49,106.72,3468.87
686,28-Jan-19,34.14,20.32,46.13,47.0,89.45,53.56,1300.8,7075.01,113.29,3584.28
687,25-Jan-19,38.86,20.99,46.85,47.86,92.45,53.17,1297.4,7128.18,117.59,3607.39
688,24-Jan-19,38.17,20.06,48.7,45.94,89.36,52.45,1279.1,7042.25,117.46,3584.5
689,23-Jan-19,37.75,20.03,48.41,47.32,91.93,52.95,1281.7,7061.65,118.71,3605.56
690,22-Jan-19,38.93,20.48,48.96,48.17,91.68,53.73,1282.5,7109.57,117.11,3575.08
691,18-Jan-19,38.43,20.37,49.11,47.89,90.31,52.23,1281.3,7134.1,123.65,3677.99
692,17-Jan-19,36.88,19.49,48.0,46.95,87.95,52.3,1291.6,7010.13,123.57,3651.87
693,16-Jan-19,37.74,20.4,48.6,46.76,88.0,52.0,1291.6,7033.75,121.81,3631.51
694,15-Jan-19,37.94,20.44,48.71,47.33,88.96,50.78,1290.1,6931.39,129.17,3704.22
695,14-Jan-19,36.68,19.96,48.46,46.07,89.62,51.73,1292.4,6908.03,116.98,3557.31
696,11-Jan-19,36.08,19.47,48.1,46.38,90.67,52.28,1291.2,6947.46,127.81,3674.02
697,10-Jan-19,35.45,19.76,47.75,50.5,88.79,52.18,1284.7,6908.65,150.84,4034.41
698,9-Jan-19,35.47,20.89,47.96,50.37,89.81,49.8,1279.4,6923.06,150.55,4031.55
699,8-Jan-19,36.67,21.19,47.8,49.07,88.46,48.73,1280.5,6893.44,151.97,4028.47
700,7-Jan-19,34.63,19.44,47.1,47.24,84.89,48.3,1286.8,6757.53,157.81,4078.58
701,4-Jan-19,32.74,17.55,45.84,46.0,80.82,46.9,1294.2,6567.14,148.91,3832.04
702,3-Jan-19,33.45,18.42,46.15,46.44,79.45,46.26,1286.8,6584.77,155.2,3931.05
703,2-Jan-19,32.66,18.01,45.96,45.25,77.22,45.8,1286.0,6506.91,141.52,3849.22
704,31-Dec-18,33.85,18.15,47.09,47.04,80.0,45.22,1278.0,6649.52,140.03,3866.84
705,28-Dec-18,33.0,17.53,46.51,47.32,79.96,45.44,1273.5,6616.79,116.9,3653.13
706,27-Dec-18,32.75,17.43,45.62,45.71,77.11,46.58,1276.7,6457.19,131.92,3854.69
707,26-Dec-18,32.24,16.88,44.0,44.43,75.2,42.85,1269.3,6257.86,129.89,3819.67
708,24-Dec-18,31.62,16.52,44.63,45.35,75.76,44.55,1264.8,6278.49,130.64,4000.33
709,21-Dec-18,34.04,18.12,45.75,47.62,78.3,46.25,1260.3,6573.49,115.84,4133.7
710,20-Dec-18,34.54,18.11,45.41,46.18,77.68,47.39,1243.2,6607.76,101.09,3742.2
711,19-Dec-18,36.4,19.44,47.49,47.33,80.03,45.93,1255.8,6777.59,101.68,3706.82
712,18-Dec-18,36.34,19.15,47.47,47.75,79.68,49.16,1248.2,6809.82,95.11,3544.76
713,17-Dec-18,36.31,20.01,47.86,47.6,80.14,51.25,1239.3,6886.46,85.38,3253.12
714,14-Dec-18,36.8,19.58,47.89,47.47,79.82,52.83,1241.7,6986.37,86.63,3311.75
715,13-Dec-18,37.7,20.63,48.26,48.75,83.91,51.2,1243.5,7135.28,90.66,3487.88
716,12-Dec-18,37.1,20.32,48.58,49.05,84.32,51.95,1245.3,7127.0,88.61,3421.46
717,11-Dec-18,38.89,20.71,47.9,48.57,85.12,50.89,1245.8,7121.66,91.58,3497.55
718,10-Dec-18,36.45,19.35,46.28,47.23,82.34,52.03,1249.6,6959.63,94.99,3612.05
719,7-Dec-18,39.62,21.3,47.94,47.87,83.78,51.76,1238.3,7163.49,91.65,3512.59
720,6-Dec-18,37.86,20.22,46.8,46.25,79.94,52.93,1237.5,7017.05,102.45,3754.07
721,4-Dec-18,42.06,23.35,49.52,46.66,83.44,53.13,1231.0,7407.95,108.8,3886.29
722,3-Dec-18,43.15,22.48,50.0,51.0,85.81,52.45,1222.5,7486.13,116.38,4147.32
723,30-Nov-18,39.44,21.3,47.95,52.53,86.31,51.27,1224.1,7279.3,117.73,4289.09
724,29-Nov-18,40.0,21.19,48.49,50.64,85.09,50.31,1221.0,7267.37,122.72,4269.0
725,28-Nov-18,39.62,21.82,47.94,51.1,85.51,52.09,1211.5,7135.08,110.2,3822.47
726,27-Nov-18,38.0,19.77,46.94,50.61,84.68,51.54,1221.9,7041.23,107.91,3765.95
727,26-Nov-18,37.47,19.96,47.27,50.69,83.52,50.62,1220.2,7026.5,116.34,4015.07
728,23-Nov-18,35.83,18.61,46.69,50.46,83.82,52.004999999999995,1223.0,6919.52,126.42,4360.7
729,21-Nov-18,38.65,20.05,47.85,50.04,83.94,53.39,1225.8,6985.51,131.14,4465.54
730,20-Nov-18,33.51,17.4,47.4,47.77,80.82,57.39,1225.3,6867.43,148.81,4863.93
731,19-Nov-18,40.45,20.4,48.61,50.81,86.1,56.72,1223.1,7217.24,177.18,5620.78
